Órgão Sup UResp Compra ID,Órgão Vinc UResp Compra DESC,Órgão UResp Compra ID,Órgão UResp Compra DESC,Cod UResp Compra DESC,Cod UResp Compra NOME,UF UResp Compra DESC,Municipio UResp Compra DESC,Número Processo Compra DESC,Modalidade Compra DESC,Identif Compra DESC,Tipo Licitação DESC,Inciso Disp Legal DESC,Forma Compra DESC,Objeto Compra DESC,Ano Resultado Compra DESC,Dia Abert Sessão Publ ID,Sit Atual Compra DESC,Existência Result Compra DESC,Dia Homologação Compra ID,Sub-rogação Compra DESC,Valor Total Homologado
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO,RO,JI-PARANA,006386/2020-68,Dispensa de Licitação,15837606000052020,Não se Aplica,INCISO II,SISPP,"Objeto: Aquisição materiais manutenção bens imóveis (conserto telhado), para atender a demanda do IFRO-Campus Ji-Paraná",2020,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"1.472,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO,RO,JI-PARANA,006764/2020-11,Dispensa de Licitação,15837606000062020,Não se Aplica,INCISO II,SISPP,Objeto: Aquisição de motobombas,2020,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"3.100,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO,RO,JI-PARANA,23243008461202025,Dispensa de Licitação,15837606000072020,Não se Aplica,INCISO II,SISPP,"Objeto: Aquisição materiais para confecção de cabine de áudio, para atender a demanda do IFRO-Campus Ji-Paraná",2020,1/1/1900,Retificação,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"255,25"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO,RO,JI-PARANA,23243017595201812,Dispensa de Licitação,15837606000082020,Não se Aplica,INCISO II,SISPP,Objeto: Aquisição baterias estacionárias para nobreak,2020,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"14.820,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO,RO,JI-PARANA,23243008580202088,Dispensa de Licitação,15837606000092020,Não se Aplica,INCISO XII,SISPP,"Objeto: Chamada Pública nº 01/2020, para aquisição de gêneros alimentícios diretamente da Agricultura Familiar e do Empreendedor Familiar Rural conforme §1º do art.14 da Lei nº 11.947/2009 e Resoluções do FNDE relativas ao PNAE.",2020,1/1/1900,Publicado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"10.614,37"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO,RO,JI-PARANA,23243010296202071,Inexigibilidade de Licitação,15837607000022020,Não se Aplica,INCISO II,SISPP,"Objeto: Contratação de empresa especializada na prestação de curso de capacitação In Company ""Como Ensinar Online em Espaços Híbridos"".",2020,1/1/1900,Publicado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"25.200,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO,RO,JI-PARANA,23243009977202097,Inexigibilidade de Licitação,15837607000032020,Não se Aplica,INCISO II,SISPP,"Objeto: Contratação de empresa especializada na prestação de curso de capacitação In Company, Palestra ""Para onde vamos: passos metodológicos do ato de avaliar a aprendizagem em sala de aula"", para atender a demanda do IFRO Campus Ji-Paraná.",2020,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"2.000,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO,RO,JI-PARANA,23243010094202020,Inexigibilidade de Licitação,15837607000042020,Não se Aplica,INCISO II,SISPP,"Objeto: Contratação de empresa especializada na prestação de curso de capacitação Palestra In Company ""Inteligência Emocional: Usando emoções a seu favor"", para atender a demanda do IFRO Campus Ji-Paraná.",2020,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"6.000,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,CAMPUS ZONA NORTE IFECT RO,RO,PORTO VELHO,23243021565201991,Pregão,15853205000022020,Não se Aplica,NAO SE APLICA,SISPP,Objeto: Pregão Eletrônico -  Concessão DE USO DE ESPAÇO FÍSICO PARA EXPLORAÇÃO DE SERVIÇOS DE LANCHONETE E RESTAURANTE E SERVIÇO DE DISTRIBUIÇÃO E ARMAZENAMENTO DE MERENDA ESCOLAR RELACIONADO AO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR (PNAE),2020,4/5/2020,Publicado,Existe Resultado de Compra,5/6/2020,Não Subrogou Compra,"1.562,95"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,CAMPUS ZONA NORTE IFECT RO,RO,PORTO VELHO,23243005313202059,Dispensa de Licitação,15853206000012020,Não se Aplica,INCISO II,SISPP,"Objeto: Contratação  de empresa especializada no fornecimento de baterias para nobreak e instalação nos estúdios, para atender a demanda do IFRO - Campus Porto Velho Zona Norte.",2020,1/1/1900,Revogação,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"6.455,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,CAMPUS ZONA NORTE IFECT RO,RO,PORTO VELHO,23243005313202059,Dispensa de Licitação,15853206000022020,Não se Aplica,INCISO II,SISPP,"Objeto: Contratação  de empresa especializada no fornecimento de baterias para nobreak e instalação nos estúdios, para atender a demanda do IFRO - Campus Porto Velho Zona Norte.",2020,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"6.455,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,CAMPUS ZONA NORTE IFECT RO,RO,PORTO VELHO,23243008213202084,Inexigibilidade de Licitação,15853207000012020,Não se Aplica,INCISO II,SISPP,"Objeto: Contratação de empresa especializada  na execução de curso de capacitação Palestra: METODOLOGIAS INOV-ATIVAS NA EDUCAÇÃO À DISTÂNCIA, para atender a demanda do IFRO - Campus Zona Norte",2020,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"3.500,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,CAMPUS ZONA NORTE IFECT RO,RO,PORTO VELHO,23243010290202002,Inexigibilidade de Licitação,15853207000022020,Não se Aplica,INCISO I,SISPP,"Objeto: Contratação de empresa especializada  na execução de curso de capacitação, para atender a demanda do IFRO - Campus Porto-Velho/Zona Norte",2020,1/1/1900,Publicado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"26.550,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158533,CAMPUS CACOAL IFECT RO,RO,CACOAL,2324302648320193,Pregão,15853305000012020,Não se Aplica,NAO SE APLICA,SISRP,Objeto: Pregão Eletrônico -  Aquisição de Gêneros Alimentícios,2020,11/2/2020,Publicado,Existe Resultado de Compra,17/2/2020,Não Subrogou Compra,"356.765,30"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158533,CAMPUS CACOAL IFECT RO,RO,CACOAL,23243020552201903,Pregão,15853305000022020,Não se Aplica,NAO SE APLICA,SISRP,Objeto: Pregão Eletrônico -  Aquisição de Equipamentos para Laboratório de Solos,2020,12/3/2020,Publicado,Existe Resultado de Compra,26/3/2020,Não Subrogou Compra,"195.577,49"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158533,CAMPUS CACOAL IFECT RO,RO,CACOAL,23243005659202057,Pregão,15853305000032020,Não se Aplica,NAO SE APLICA,SISRP,"Objeto: Pregão Eletrônico -  Aquisição de Gêneros Alimentícios, Água e Gás",2020,20/4/2020,Publicado,Existe Resultado de Compra,23/4/2020,Não Subrogou Compra,"92.399,30"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158533,CAMPUS CACOAL IFECT RO,RO,CACOAL,23243004504202001,Pregão,15853305000042020,Não se Aplica,NAO SE APLICA,SISRP,Objeto: Pregão Eletrônico -  Aquisição de Conjuntos Moto Bombas de Água e outros,2020,14/5/2020,Publicado,Existe Resultado de Compra,2/6/2020,Não Subrogou Compra,"135.117,61"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158533,CAMPUS CACOAL IFECT RO,RO,CACOAL,23243004531202076,Pregão,15853305000052020,Não se Aplica,NAO SE APLICA,SISRP,Objeto: Pregão Eletrônico -  Aquisição de Madeiras de Uso Agropecuário e Outros,2020,22/5/2020,Publicado,Existe Resultado de Compra,10/6/2020,Não Subrogou Compra,"390.354,10"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158533,CAMPUS CACOAL IFECT RO,RO,CACOAL,23243003103202026,Dispensa de Licitação,15853306000012020,Não se Aplica,INCISO XII,SISPP,Objeto: Aquisição de Gêneros Alimentícios,2020,1/1/1900,Publicado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"94.832,05"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158533,CAMPUS CACOAL IFECT RO,RO,CACOAL,23243010385202018,Inexigibilidade de Licitação,15853307000012020,Não se Aplica,INCISO II,SISPP,Objeto: Contratação de empresa especializada na execução de curso de capacitação para atender a demanda do IFRO - Campus CACOAL.,2020,1/1/1900,Publicado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"4.000,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158635,INST FED EDUC CIE E TEC RONDONIA C GUAJARÁ MI,RO,GUAJARA-MIRIM,23243014307201959,Pregão,15863505000012020,Não se Aplica,NAO SE APLICA,SISRP,"Objeto: Pregão Eletrônico -  O objeto da presente licitação é a implantação de sistema  registro de preços de para eventual aquisição de bens permanentes de enfermagem e mobiliário de uso geral, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.",2020,23/3/2020,Evento de Resultado de Julgamento Publicado,Existe Resultado de Compra,22/4/2020,Não Subrogou Compra,"133.349,50"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158635,INST FED EDUC CIE E TEC RONDONIA C GUAJARÁ MI,RO,GUAJARA-MIRIM,23243004395202014,Pregão,15863505000022020,Não se Aplica,NAO SE APLICA,SISRP,Objeto: Pregão Eletrônico -  Aquisição de Materiais Diversos (Consumo/Permanente) para atender as necessidades da Coordenação de Patrimônio e Almoxarifado do IFRO/Câmpus Guajará-Mirim.,2020,14/5/2020,Evento de Resultado de Julgamento Publicado,Existe Resultado de Compra,8/6/2020,Não Subrogou Compra,"331.745,11"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158635,INST FED EDUC CIE E TEC RONDONIA C GUAJARÁ MI,RO,GUAJARA-MIRIM,23243001723202021,Dispensa de Licitação,15863506000012020,Não se Aplica,INCISO I,SISPP,"Objeto: Contratação de empresa especializada na prestação de serviços de Topografia e Sondagem, para atender a demanda do IFRO  - Campus Guajará-Mirim.",2020,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"12.210,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158635,INST FED EDUC CIE E TEC RONDONIA C GUAJARÁ MI,RO,GUAJARA-MIRIM,23243004983202058,Dispensa de Licitação,15863506000022020,Não se Aplica,INCISO I,SISPP,"Objeto: Serviços comuns de engenharia, inerentes à reforma predial de bem imóvel, com fornecimento de peças, equipamentos, materiais e mão de obra, na forma estabelecida nas planilhas de serviços e insumos diversos descritos no Sistema Nacional de Pesquisa de Custos e Índices da Construção Civil, doravante denominada SINAPI.",2020,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"29.986,13"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158635,INST FED EDUC CIE E TEC RONDONIA C GUAJARÁ MI,RO,GUAJARA-MIRIM,23243009858202034,Dispensa de Licitação,15863506000032020,Não se Aplica,INCISO II,SISPP,"Objeto: Aquisição de Gêneros Alimentícios, conforme orientações constantes na Resolução nº 2/2020/FNDE/MEC, a fim de atender a demanda do Programa Nacional de Alimentação Escolar - PNAE no âmbito do IFRO/Câmpus Guajará-Mirim, no exercício de 2020, conforme condições, quantidades e exigências estabelecidas no Projeto Básico.",2020,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"45.022,02"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158635,INST FED EDUC CIE E TEC RONDONIA C GUAJARÁ MI,RO,GUAJARA-MIRIM,23243009829202072,Inexigibilidade de Licitação,15863507000012020,Não se Aplica,INCISO II,SISPP,"Objeto: Contratação de empresa especializada na execução de curso de capacitação para a semana Pedagógica, o evento consiste numa palestra ""Palestra do Prof. José Manuel Moran - Transformando a Educação com metodologias ativas e modelos híbridos e Curso In Company Como Ensinar Online em Espaços Híbridos"", para atender a demanda do IFRO - Campus Guajará-Mirim, nas quantidades e especificações constantes no Projeto Básico.",2020,1/1/1900,Publicado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"29.000,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158636,INSTITUTO FEDERAL DE RONDONIA - CAMPUS JARU,RO,JARU,23243001654202055,Dispensa de Licitação,15863606000012020,Não se Aplica,INCISO II,SISPP,"Objeto: Contratação de empresa especializada na prestação de serviços de Topografia e Sondagem, para atender a demanda do IFRO - Campus Jaru",2020,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"7.920,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158636,INSTITUTO FEDERAL DE RONDONIA - CAMPUS JARU,RO,JARU,23243001491202019,Dispensa de Licitação,15863606000022020,Não se Aplica,INCISO II,SISPP,"Objeto: Aquisição de suprimento para impressora, para atender a demanda do IFRO - Campus Jaru.",2020,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"3.774,99"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158636,INSTITUTO FEDERAL DE RONDONIA - CAMPUS JARU,RO,JARU,23243009232202028,Inexigibilidade de Licitação,15863607000012020,Não se Aplica,INCISO II,SISPP,Objeto: Contratação de empresa especializada na prestação de curso de capacitação do Sistema de Registro de Preços e Operacionalização do módulo IRP no Sistema Comprasnet.,2020,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"4.600,00"
